"","X","user_id","name","average_stars","review_count","fans","yelping_since","fans.1","cool","funny","useful","compliment_cool","compliment_funny","compliment_plain","weight","weight"
"7469",267267,"lo_xcpv3RHC0Podp2QoRNw","Alicia",1,1,0,"2018-09-13 04:47:47",0,0,0,0,0,0,0,0,0
"7470",267270,"kBvax4FdQHBuNM-aM-IlsQ","Sheethal",3.89,33,2,"2018-06-10 16:15:19",2,2,2,6,0,0,0,0.00346584240517732,0.00346584240517732
"7471",267358,"Yh3xqSczMhFMLi8JguQ9HQ","Ratan",5,1,0,"2014-09-12 04:45:11",0,0,0,0,0,0,0,0,0
"7472",267431,"sY6NYno3w4pp12ps4rJp-Q","Mr",2.03,28,2,"2012-07-06 21:55:07",2,5,8,40,0,0,0,0.00325792335591424,0.00325792335591424
"7473",267445,"qzg98lRUgVr8txyRAaL9jg","Sabrina",3.33,34,2,"2014-12-07 21:31:05",2,6,9,16,0,0,0,0.00377287067670655,0.00377287067670655
"7474",267458,"4YBH64fzmY0wIfycZpmFaQ","Britni",2.25,4,0,"2016-12-26 19:42:06",0,0,1,2,0,0,0,0.000305717038646607,0.000305717038646607
"7475",267464,"mppD3MUSBqezR-y4rfPHcg","Chelsea",4.24,17,1,"2017-03-16 21:49:06",1,3,0,16,0,0,0,0.00174954574850702,0.00174954574850702
"7476",267494,"AKtCpeBdst-OFYNmsfJgiw","Kevin",3.75,81,0,"2015-05-27 00:11:50",0,6,5,22,0,0,1,0.00756800633918938,0.00756800633918938
"7477",267504,"Lgm9qgYYizc-vSc_vA1Asw","Jodi",3.22,8,0,"2011-04-28 19:23:56",0,3,2,11,0,0,0,0.000732186882014111,0.000732186882014111
"7478",267578,"flHHk15_t0SHkmTlCSkccA","Faith",4,6,0,"2013-08-14 14:41:09",0,0,0,1,0,0,0,0.000461656725546377,0.000461656725546377
"7479",267612,"6GsIGZt5bm-5krpFTP56pA","Evon",3.54,48,1,"2017-11-28 18:32:34",1,2,2,24,0,0,1,0.00468328433680572,0.00468328433680572
"7480",267616,"fqEnDeCz5riRDeGVuryk4w","Veronica",3.89,27,0,"2015-06-22 21:19:19",0,2,4,6,0,0,1,0.00252958726406992,0.00252958726406992
"7481",267648,"qJSO1eF5KB_Fp3D--okr7g","Joe",2.71,46,0,"2014-11-01 19:07:52",0,3,12,15,0,0,1,0.00450102182447565,0.00450102182447565
"7482",267664,"B-KS9atQu-gw51QTee-jpg","mark",3.07,76,2,"2008-11-18 15:34:56",2,15,27,151,0,0,2,0.00851000564775774,0.00851000564775774
"7483",267674,"g9y_beypdvY8XU1vsGZ3bA","Samantha",4.35,19,1,"2018-03-27 22:25:36",1,1,1,5,0,0,0,0.00192186495921198,0.00192186495921198
"7484",267688,"-nY0lZeWVVZCDg5ADpM1ow","C",3.74,66,0,"2014-02-22 22:13:43",0,8,21,75,0,0,1,0.00673932456174509,0.00673932456174509
"7485",267936,"MKZMX_VLtquDtO7gBd1DKQ","Cynthia",4.32,25,0,"2016-03-28 22:22:24",0,1,1,7,0,0,0,0.0022502247949409,0.0022502247949409
"7486",268037,"kZw6ZV3tVZnKUWWp5SB6HQ","Karen",4.36,10,0,"2015-11-27 18:48:13",0,1,0,2,0,0,0,0.000834926215081196,0.000834926215081196
"7487",268058,"G2q29IVi4zFUDjiXzm9U1w","Jeff",2.69,28,0,"2016-12-28 17:41:27",0,0,2,6,0,0,0,0.00254450585828144,0.00254450585828144
"7488",268153,"8vvAGCFOFffcaTLfGbf38w","J",4.14,11,0,"2016-09-06 04:24:03",0,0,0,0,0,0,0,0.000917962118086796,0.000917962118086796
"7489",268242,"TWcyoxJT3af22KNCBDWH7Q","Joe",2.79,11,0,"2017-11-16 22:06:28",0,0,2,4,0,0,0,0.000978618924527933,0.000978618924527933
"7490",268529,"DirNU2CB32RZZ_O-I4xPqg","Susan",2.76,15,0,"2014-11-07 15:47:16",0,1,1,15,0,0,0,0.00135366800887793,0.00135366800887793
"7491",268623,"DZocIJhgckV510-e-Y299A","Jack",3.13,23,1,"2014-08-08 05:37:08",1,1,3,5,0,0,0,0.00233900394687592,0.00233900394687592
"7492",268653,"fRT60JerlYCp1SuwHA9MvA","Ikjyot Singh",2.16,28,1,"2012-07-30 17:52:22",1,5,11,48,0,0,0,0.00312649113045278,0.00312649113045278
"7493",268668,"T4CAPO4tdtEsiwD0DmNExw","D'Atra",3.64,25,0,"2015-05-20 19:38:00",0,4,7,14,0,0,0,0.00242904380914077,0.00242904380914077
"7494",268680,"l8mC1glMJhCOJ78ALULADw","Denyse",3,2,0,"2018-06-26 21:24:06",0,0,0,1,0,0,0,9.44718783116588e-05,9.44718783116588e-05
"7495",268763,"UKKnFTi1Mxwe8XgzlGwDwA","Alamir",1,7,1,"2012-11-16 21:16:59",1,1,3,11,0,0,0,0.000886318556954918,0.000886318556954918
"7496",268785,"IAz5EFOv4PrS6Aywg4KEYg","Mark",2.3,27,0,"2011-07-30 18:37:18",0,1,4,11,1,1,1,0.00255851236473801,0.00255851236473801
"7497",268915,"7Py9yIvxYpKnLErWgKDoPw","Brooke",4.05,19,0,"2013-08-06 22:30:27",0,5,2,9,0,0,0,0.00174341183049787,0.00174341183049787
"7498",269088,"J_AxHiGeVpkyftWXOf0IvA","Brooke",5,7,0,"2016-07-30 15:44:14",0,0,0,1,0,0,0,0.000553452937355057,0.000553452937355057
"7499",269105,"iC72MFebGsP3LDMtksc-kQ","Maddy",3.38,11,0,"2016-01-23 23:37:37",0,3,0,6,0,0,0,0.000944243044496033,0.000944243044496033
"7500",269342,"PTlWc6NlXSvKZ_0-zdTF7w","Robert",2.67,3,0,"2018-07-04 00:41:27",0,0,0,3,0,0,1,0.000211724948699994,0.000211724948699994
"7501",269347,"NO5ugmgejcYS_CR1eKUbRQ","Kelly",3.39,35,1,"2015-02-22 23:56:05",1,4,2,12,0,0,0,0.00344453801127768,0.00344453801127768
"7502",269521,"ZeqqZr5zxoOukhhJooch9A","Mary",3.33,3,0,"2014-10-18 16:15:46",0,1,2,5,0,0,0,0.000250333872358596,0.000250333872358596
"7503",269522,"5U9WJnzBHKE-cJlhHfB0xg","Kelly",2.89,9,1,"2017-07-17 20:36:05",1,0,0,12,0,0,0,0.000994246460634305,0.000994246460634305
"7504",269531,"WahNUwdFhzWJz6egVjzCcg","P",3.73,10,0,"2015-12-29 16:51:42",0,1,0,0,0,0,0,0.000829574882075237,0.000829574882075237
"7505",269587,"JJbYYMh5-RKEC5IC_OmthA","Angie",3.24,21,0,"2017-11-30 22:51:26",0,0,1,5,0,0,0,0.0018742796389031,0.0018742796389031
"7506",269627,"FoZb_w4h3b1n-_EDyVH2zg","Christopher",1.4,7,0,"2014-07-26 03:49:15",0,0,5,16,0,0,0,0.000718473285972795,0.000718473285972795
"7507",269696,"9Xy0TqAwbRRDwM5HPevXjg","Lexi",3.91,29,1,"2013-06-29 12:01:59",1,3,11,39,0,0,1,0.00320749391771411,0.00320749391771411
"7508",269710,"jTqVchVMtGSZ_pWtLxwBHw","Nickie",2.52,19,0,"2017-02-06 03:42:54",0,2,0,3,0,0,0,0.00166717676365941,0.00166717676365941
"7509",269717,"Mz0tCddqQMVHh-LI0uYQbw","Alison",3.6,5,0,"2011-08-13 02:10:33",0,6,1,5,0,0,0,0.000425994104746949,0.000425994104746949
"7510",269775,"a3C7O-BZbg-nWtxkJRT5Nw","David",1.8,10,0,"2014-12-09 16:25:39",0,0,0,7,0,0,0,0.000844895571798971,0.000844895571798971
"7511",270071,"K2bTRSyJ2E9UebaYSVdc3Q","Kevin",4.45,11,1,"2018-04-29 05:20:45",1,7,0,17,0,0,0,0.00121508004734641,0.00121508004734641
"7512",270185,"neN-ZuXZMUth8Ohcwex7iQ","The",3,11,1,"2015-12-16 01:54:31",1,5,8,10,0,0,2,0.00142956004309559,0.00142956004309559
"7513",270338,"fTrjz5k0GLEImTVoz4Auew","K",5,19,0,"2015-02-08 23:24:39",0,0,0,9,0,0,0,0.00167641281108305,0.00167641281108305
"7514",270441,"0gkR0MJYPIFzq7RaMfX64Q","Sycora",1,2,0,"2018-08-30 00:54:50",0,0,0,0,0,0,0,9.17962118086796e-05,9.17962118086796e-05
"7515",270772,"CR8oikts72VQExKsxNIwow","Juan",3.6,9,0,"2017-05-05 19:44:37",0,1,0,4,0,0,0,0.000748481336278474,0.000748481336278474
"7516",270813,"xIyrwLsrnLgHIORjB0e2FQ","Theri",2.83,16,0,"2013-12-14 23:25:07",0,1,4,13,0,0,0,0.00151504409832448,0.00151504409832448
"7517",270969,"YPhEcDuRpQDUDEOn7te5eA","Ana",2.36,28,1,"2014-10-17 01:46:15",1,4,4,13,2,2,0,0.00289250582344974,0.00289250582344974
"7518",271271,"8j9sxNzbAy_ZO16em_8W2Q","Salad",4.5,2,0,"2014-09-23 10:03:23",0,0,0,0,0,0,0,9.17962118086796e-05,9.17962118086796e-05
"7519",271316,"Lrz6itv7XIyhHTWzQv7yJQ","Tony",3.06,16,0,"2013-07-19 15:39:52",0,0,3,3,0,0,1,0.00148000691285666,0.00148000691285666
"7520",271385,"NjkxuYZ0XIViH-kmdayKAA","Brianna",4.8,10,0,"2014-03-06 03:18:54",0,0,0,4,0,0,0,0.000836868572290033,0.000836868572290033
"7521",271429,"aK2HbAdMQrkQYjuPYB1DRQ","Lizzy",2.33,3,0,"2018-07-07 19:41:35",0,0,1,0,0,0,0,0.000208569493831969,0.000208569493831969
"7522",271492,"ZOFhdLIOmw2WTTFwSdXb1w","Derek",3.67,2,0,"2015-08-16 18:18:54",0,2,3,4,0,0,1,0.000204353565632366,0.000204353565632366
"7523",271588,"MEBR5JXfCM1DsQY7R7kI_A","Lee",4.27,15,0,"2012-06-13 19:44:58",0,2,1,8,0,0,1,0.0013584528447279,0.0013584528447279
"7524",271698,"gITLv-5CQIpXBRCbXxsnPg","Donnie Asks",1.8,32,0,"2008-09-21 17:47:52",0,11,22,72,0,0,0,0.00362532483277332,0.00362532483277332
"7525",271700,"6_T4lVXW6Uf_rOFI-NtkMQ","MJ",2.92,13,0,"2013-07-29 20:24:11",0,0,5,10,0,0,0,0.001253196557807,0.001253196557807
"7526",271796,"l3iHVF_IeMiHzo8x1lmNtQ","Love",3.55,19,0,"2015-02-07 21:38:05",0,1,0,5,0,0,0,0.00166911912086825,0.00166911912086825
"7527",271821,"SMaszFW4IGm1B__ERzd0RQ","Andre",1.71,7,0,"2011-12-05 23:06:25",0,1,9,2,0,0,0,0.000784331211586648,0.000784331211586648
"7528",271920,"yCHcRc7BFW3Vp2-cpCq_TQ","Djong",3.2,15,0,"2015-11-20 19:05:05",0,3,0,3,0,0,0,0.00130340089222181,0.00130340089222181
"7529",271931,"gjbr_em2piFFhYA67Xa4RQ","Gustine",3.95,19,0,"2011-12-28 20:39:28",0,1,1,4,0,0,0,0.00169142052457988,0.00169142052457988
"7530",271961,"jBGaezcg5PkyxQA3dhe-kw","M",2.78,15,0,"2012-10-25 15:38:40",0,5,12,34,0,0,0,0.00169288934798373,0.00169288934798373
"7531",272006,"NvFJBHaaGFNzvzK-sMG_jg","Sarah",4.14,20,0,"2015-02-22 23:59:04",0,2,2,12,0,0,0,0.00183300811442412,0.00183300811442412
"7532",272105,"fSjb3DflCEZLcmWaFCYQnQ","Kenneth",3,6,0,"2015-02-25 19:59:03",0,1,3,2,0,0,1,0.000562778104064005,0.000562778104064005
"7533",272183,"VyzviJ39ZI2-UTcvD9zJig","Rory",3.2,5,0,"2010-09-10 01:58:05",0,3,1,8,0,0,0,0.000423794176864524,0.000423794176864524
"7534",272211,"2ncTnQ4rfRrIR2LldeKKAQ","Dennis",3.86,7,0,"2016-11-05 03:15:13",0,2,3,2,0,0,0,0.000637877766096108,0.000637877766096108
"7535",272288,"6WrZiax8SrRGiBIo2euALg","Cynthia",2.5,8,0,"2016-03-12 15:23:33",0,1,6,3,0,0,0,0.000803871879254476,0.000803871879254476
"7536",272416,"DnwQN0FPra0vFG5WZlRKqQ","Daisy",3,2,0,"2013-03-28 00:06:48",0,0,0,1,0,0,0,9.44718783116588e-05,9.44718783116588e-05
"7537",272507,"NDrL0dVNp8S4Hm_fCPA1Ow","Mike",1,2,0,"2016-12-17 20:11:04",0,0,0,1,0,0,0,9.44718783116588e-05,9.44718783116588e-05
"7538",272569,"UFSYzDD65H1Ivj1z2FO6RA","R",1,2,0,"2013-08-28 02:27:00",0,0,0,0,0,0,0,9.17962118086796e-05,9.17962118086796e-05
"7539",272578,"MFEMVNd4NdteCE_Fdvw-lA","Alexandra",4.1,9,0,"2015-06-11 16:23:42",0,2,1,6,0,0,1,0.000802324240869861,0.000802324240869861
"7540",272595,"Yyum4ThqpEE9KVoXooYTFQ","My",3.57,46,1,"2015-06-09 20:45:58",1,6,3,22,0,0,0,0.0045128480280118,0.0045128480280118
"7541",272625,"qPGclMJVzAjgGqYMySbU3g","LaDana",2.29,7,0,"2015-11-12 18:16:49",0,0,2,1,0,0,0,0.000603407077784277,0.000603407077784277
"7542",272730,"BSJKrG1pCD_Zx1ta01Zcog","Kay",1,4,0,"2018-03-12 01:23:39",0,0,0,1,0,0,0,0.000278064301929018,0.000278064301929018
"7543",272767,"wMsrDVktKweSGFrSdH9A4Q","Aida",3.75,12,0,"2016-12-16 20:33:14",0,0,0,11,0,0,0,0.00103919066142825,0.00103919066142825
"7544",272798,"AJTrJeGZBEkw36mYa3t9Eg","Abena",3.2,5,0,"2015-10-04 18:52:26",0,0,0,3,0,0,0,0.000375211846743656,0.000375211846743656
"7545",272877,"BwgbBGFrHiu9TELFe14Qkw","Sharon",1.63,7,0,"2016-03-26 00:28:31",0,0,0,0,0,0,0,0.000550777270852078,0.000550777270852078
"7546",272994,"oApG36YV0g4T7zSVCdqIqQ","Cynthia",2.6,5,0,"2015-05-26 23:45:29",0,2,1,3,0,0,0,0.000407006868552508,0.000407006868552508
"7547",273009,"WU7INlzWN8haEhJvt62Bgw","RaShonda",3.08,12,0,"2015-05-11 05:53:03",0,3,8,16,0,0,0,0.00126261248305139,0.00126261248305139
"7548",273015,"4Lyz4VPGc-Jsl_eYsBPt_Q","Morgan",3.25,4,0,"2017-06-13 07:03:42",0,0,1,1,0,0,0,0.000303041372143628,0.000303041372143628
"7549",273105,"qpHwDHssqNDB_Q_8gqoiYw","Jose A",4.5,41,0,"2017-10-03 06:50:57",0,11,2,18,2,2,1,0.00386548035707268,0.00386548035707268
"7550",273107,"E3JEseW6LkyjfI6ehKJ-vQ","Karen",1,2,0,"2016-07-05 20:39:47",0,0,0,0,0,0,0,9.17962118086796e-05,9.17962118086796e-05
"7551",273146,"OxPD_8rZ-igPjzGW3W5KHw","D",3.09,45,1,"2015-07-15 17:40:43",1,5,17,53,1,1,2,0.0049094342801006,0.0049094342801006
"7552",273182,"Pb_9VvYuUv5XNKb6ZBPqXA","Daniel",4.22,14,0,"2017-03-30 23:24:23",0,1,1,4,0,0,0,0.00123243946553648,0.00123243946553648
"7553",273327,"jfo7u9TiLIaZnt7g3clVIw","Fraser",3.67,3,1,"2018-03-02 04:14:10",1,0,0,0,0,0,0,0.000411361191746477,0.000411361191746477
"7554",273362,"q8Znct0-omRrgoCTED23Bw","Rene",3.6,19,0,"2013-11-13 05:18:24",0,2,6,52,0,0,2,0.00198835789474045,0.00198835789474045
"7555",273423,"rbD9V-J3l2IH8wyhskbhPA","Melissa",3.22,23,0,"2012-09-13 04:46:20",0,1,2,16,0,0,1,0.00213579596563866,0.00213579596563866
"7556",273457,"FNX1z1h7GLY64J59CYo53A","Sheri",3.64,25,0,"2015-12-30 22:11:46",0,0,0,9,0,0,0,0.00222719008193512,0.00222719008193512
"7557",273515,"tKxeUKmZuMbTNZt99VFS9w","SELINA",3.67,91,1,"2011-11-09 23:08:27",1,12,11,99,0,0,3,0.00913029087335248,0.00913029087335248
"7558",273518,"OPpvIa0Up-LM9um8q1K-1g","Mike",4.43,44,0,"2011-09-21 22:33:44",0,8,1,26,0,0,3,0.00412936989016335,0.00412936989016335
"7559",273724,"OMC7fKMSPyQ9_gTY08jKvg","Christina",4.42,12,0,"2012-12-03 01:44:45",0,2,2,5,1,1,1,0.00111897002395784,0.00111897002395784
"7560",273775,"1zA-aCBkbwyLXQ4MiJJiZg","Josh",2.92,12,0,"2016-09-19 22:09:57",0,3,0,8,0,0,0,0.00104139058931067,0.00104139058931067
"7561",273895,"11L_LlThnXPKdSLNevXERQ","Tim",3.93,12,0,"2013-08-17 21:20:48",0,0,0,4,0,0,0,0.00102046099590739,0.00102046099590739
"7562",274032,"zEIKCYiA1dsFLaaRq9l1wQ","Alissa",3,2,0,"2017-01-21 19:57:09",0,0,0,0,0,0,0,9.17962118086796e-05,9.17962118086796e-05
"7563",274203,"PXkanTCfIQbd6Y2IENPXCA","Lily",4.12,26,1,"2018-02-17 19:25:51",1,2,0,8,1,1,0,0.00256985309091449,0.00256985309091449
"7564",274251,"gcXN1o03M9gDNMAFpOcDNg","Emily",3.64,10,0,"2017-08-13 00:33:05",0,3,3,12,0,0,0,0.000943432042349059,0.000943432042349059
"7565",274273,"IoyqBaoFhSXwo78L4OM8LQ","Susan",3.67,3,0,"2014-10-23 03:15:50",0,1,2,4,0,0,0,0.000247658205855617,0.000247658205855617
"7566",274306,"pzxNzfwiFudjDnM9G_YX9Q","Michael",1,4,0,"2016-05-18 17:55:13",0,0,0,0,0,0,0,0.000275388635426039,0.000275388635426039
"7567",274313,"mGu0xkg2UU9BHHEN6VALqQ","Kaila",3.5,9,0,"2014-12-27 04:47:33",0,3,1,24,0,0,0,0.00083378968814691,0.00083378968814691
"7568",274348,"Ox6Fg45yptoImtMdrX9xtQ","John",2,1,0,"2015-04-11 21:11:52",0,0,0,2,0,0,0,5.35133300595836e-06,5.35133300595836e-06
"7569",274350,"SvkJt-NngSuqR-2f9wOQPw","Candice",3.5,8,0,"2015-09-26 01:02:14",0,1,2,5,0,0,0,0.000709314931401994,0.000709314931401994
"7570",274415,"d-r2DiqbY3cR-GI2F13vAw","Jennifer",2.94,29,0,"2014-07-24 21:14:56",0,3,6,15,0,0,0,0.00277051827686674,0.00277051827686674
"7571",274493,"QChamm_1oiaiS6gEJDeOfQ","Ethan",3.08,22,0,"2010-05-18 23:57:07",0,3,5,13,0,0,0,0.00209761639098541,0.00209761639098541
"7572",274563,"d-Pa0ufa3K6AjR-TKNXA9A","Hanna",4.16,35,0,"2017-09-29 17:53:07",0,3,0,0,0,0,0,0.00313129812888647,0.00313129812888647
"7573",274655,"_TEZ2xCzMvLvU30iEjRobA","Patrick",4.5,111,0,"2007-12-30 17:06:39",0,7,11,54,0,0,0,0.0105406798930562,0.0105406798930562
"7574",274668,"J8Rte8s0dVTAeAjFx0GCYg","Brayden",4.5,44,2,"2015-02-20 00:33:09",2,12,0,23,0,0,0,0.00450522268316543,0.00450522268316543
"7575",274702,"HkadrKsm44jIcPO2lxUcYw","Nicole",2.67,3,0,"2015-06-20 00:59:57",0,0,0,0,0,0,0,0.000183592423617359,0.000183592423617359
"7576",274824,"HEb_I5CG-b6wZ2lfOC9UIA","Wade",3.38,8,0,"2012-05-27 16:12:44",0,6,1,13,0,0,2,0.000762999123344216,0.000762999123344216
"7577",274843,"jwwey_SIMFgDIAuqnSdFzw","Billy",2.71,16,0,"2016-08-16 23:51:09",0,2,5,16,0,0,1,0.00157156266941885,0.00157156266941885
"7578",274980,"e6v57-7Z9MYD3dwAznyRBw","Jack",2.7,15,1,"2010-07-17 23:02:11",1,8,24,50,1,1,0,0.00229237629407751,0.00229237629407751
"7579",275140,"2BCljbjkcUSOeGf0Y1gFBQ","Faith",2.88,8,0,"2017-06-12 01:13:44",0,0,0,2,0,0,0,0.000647924815666716,0.000647924815666716
"7580",275173,"8gr6eWhSXTcWfxk-GCOohw","Lanie",2.36,11,0,"2014-01-19 22:57:56",0,3,5,10,0,0,0,0.001079831061581,0.001079831061581
"7581",275290,"pjYcv0ANoYaAmLd2QhYc5g","Sandra",3.94,30,0,"2014-04-14 18:12:38",0,11,3,29,0,0,0,0.00285211441545026,0.00285211441545026
"7582",275416,"7wKPO5zyqAHrso47aPBJ4w","Jenna",2,60,1,"2013-05-11 00:34:43",1,3,24,90,0,0,2,0.00653444291379874,0.00653444291379874
"7583",275537,"kRjs-KsuAZwzOPy3lgQ6AQ","Lashamel",5,1,0,"2017-10-15 20:45:56",0,0,0,0,0,0,0,0,0
"7584",275591,"LFMD428Qei2Nv5mDY_A77g","S",1.75,8,1,"2014-11-10 13:41:31",1,3,6,26,0,0,1,0.00112010445412005,0.00112010445412005
"7585",275623,"NYinR2jgKFa3ZQSi0nrNNw","Patrick",2.33,3,0,"2016-12-11 23:17:40",0,1,2,2,0,0,0,0.000242306872849659,0.000242306872849659
"7586",275632,"KZ7ti7UP6_ffxzUrdfqDuA","Garry",2.27,10,0,"2010-10-01 21:11:49",0,0,11,6,0,0,0,0.0011169676776567,0.0011169676776567
"7587",275663,"PBErmv04f5rvo3uJZY8XaA","Scott",3.81,16,0,"2011-10-20 23:03:51",0,4,4,4,0,0,0,0.00150119002718903,0.00150119002718903
"7588",275667,"Dfe28HcCcIqVjih4K4Sa9Q","Alena",1.5,2,0,"2017-04-02 19:36:43",0,0,0,0,0,0,0,9.17962118086796e-05,9.17962118086796e-05
"7589",275798,"h_EM2K841uUtEMPbRfJNog","Jeff",2.62,12,0,"2015-10-08 15:18:49",0,0,0,1,0,0,0,0.00101243399639845,0.00101243399639845
"7590",275875,"UR6t69MUX37f6D3W49n-OQ","Mike",3.2,23,0,"2014-11-11 00:20:21",0,3,7,17,0,0,1,0.00227017493480893,0.00227017493480893
"7591",275931,"cqbw8wrQ7tHeq2F-TG8rZg","Javier",3.2,10,0,"2017-03-12 01:46:00",0,1,1,2,0,0,0,0.000859903285295806,0.000859903285295806
"7592",276013,"xo8HykGB7Ekm_QKrMRg3Zw","Terry",2.96,28,0,"2014-02-11 23:38:56",0,8,8,13,2,2,1,0.00279838676494125,0.00279838676494125
"7593",276088,"5S-YoWuANcAXnaupvxp5Nw","Matt",3.75,6,0,"2014-12-19 20:14:40",0,2,2,2,0,0,1,0.000541210009646516,0.000541210009646516
"7594",276099,"fBw7Za5Lc-QqGcW0Ktj8GA","Ann",2.88,15,0,"2015-03-08 23:17:02",0,3,2,12,0,0,0,0.00137743603117785,0.00137743603117785
"7595",276126,"803a2zcIef70jmTtwnaJNQ","Ed",3.06,16,1,"2009-05-14 14:32:33",1,4,4,79,2,2,2,0.00200775632208961,0.00200775632208961
"7596",276134,"aJNXYw7Z2EIDfJUZ12m0pw","Dave",3.84,16,0,"2013-07-24 21:48:17",0,1,0,3,0,0,0,0.00138837915243625,0.00138837915243625
"7597",276146,"qyJ-rcqTbIcnraG1m_EOUA","Jennu",3.83,6,0,"2011-04-12 20:53:31",0,0,1,2,0,0,0,0.000489309462263967,0.000489309462263967
"7598",276214,"lUWYND13POu3Ho-K_SB4uQ","Mary",4.48,29,0,"2011-06-19 14:16:33",0,2,0,13,0,0,0,0.002611895546776,0.002611895546776
"7599",276221,"q8N6_hs_6CeJrr2HLunAKQ","JoAnn",3.89,35,1,"2012-11-24 23:00:56",1,3,11,31,0,0,1,0.00373686585654235,0.00373686585654235
"7600",276406,"OpgOmEUUfMjynz9OSBTAjA","Stewart",5,4,0,"2015-07-11 06:12:23",0,0,0,0,0,0,0,0.000275388635426039,0.000275388635426039
"7601",276408,"bAfNQ8F2hTxPL7wo43lyxw","Cameron",3.06,10,0,"2013-01-27 23:21:24",0,4,5,12,0,0,1,0.0010169006841491,0.0010169006841491
"7602",276461,"sIH-SU8aZbWyXtZVb8uw0w","M",4.96,24,0,"2016-07-11 17:10:08",0,1,0,16,0,0,1,0.00217763803701812,0.00217763803701812
"7603",276660,"1Ec2JK7VQyH_0St0-n3NPw","Jennifer",1,3,0,"2015-02-25 22:15:33",0,0,1,2,0,0,0,0.000213920826837928,0.000213920826837928
"7604",276732,"CxrNgK2k4Mfr2zyTKw2Org","Mary",2.55,10,0,"2014-06-05 04:40:01",0,1,6,40,0,0,1,0.00110656948905576,0.00110656948905576
"7605",276832,"B_rHKDS8-thRlz7DtfrV5w","Damien",2.67,3,0,"2015-01-11 02:29:29",0,0,0,0,0,0,0,0.000183592423617359,0.000183592423617359
"7606",276884,"xi---pq9vXB6W420tvJatg","Lisa",3,39,2,"2012-09-01 12:21:59",2,8,3,35,1,1,0,0.00415860067356344,0.00415860067356344
"7607",276927,"YxLmJMUiVd2bdK6t20ZLxw","Rebecca",4.5,14,0,"2015-02-04 01:01:06",0,1,1,5,1,1,0,0.00125407087598977,0.00125407087598977
"7608",276950,"S3RuVe_jysuWy1T5tK5Xqg","J",4.25,16,0,"2013-02-12 04:10:47",0,2,3,9,0,0,0,0.00148277333789508,0.00148277333789508
"7609",277037,"caOqPfRmrRKftsclSTmUAQ","Nancy",2.43,5,0,"2016-06-20 15:40:52",0,0,0,0,0,0,0,0.000367184847234718,0.000367184847234718
"7610",277257,"BVH9pMspRGskocI2abQnpw","Bea",4.8,20,0,"2014-09-13 04:55:13",0,0,1,7,0,0,1,0.00180794028567407,0.00180794028567407
"7611",277266,"mHcgtgApqevbMsjHGrlXCw","Nicole",3.56,9,0,"2017-05-15 21:46:55",0,0,2,0,0,0,0,0.000784323834898657,0.000784323834898657
"7612",277350,"0F504_30Ze9I8hZYDJ3ZZg","A",3.17,17,0,"2010-11-08 19:38:17",0,0,1,4,0,0,0,0.0015044191251654,0.0015044191251654
"7613",277459,"o0c_Q3J31zfyEWccx6Wo4g","Lloyd",3.6,3,0,"2015-03-05 00:36:10",0,0,0,0,0,0,0,0.000183592423617359,0.000183592423617359
"7614",277540,"Dz9kA_XAUCLBmNYNIcPXuw","D",3.45,20,0,"2012-09-02 23:33:21",0,1,1,17,0,0,0,0.00181800040092729,0.00181800040092729
"7615",277711,"AaTn2FKHVhOMDo3z21yNMQ","J",1,2,0,"2017-11-08 22:50:21",0,0,0,0,0,0,0,9.17962118086796e-05,9.17962118086796e-05
"7616",277746,"vxyj-QgDKVnsaeTBLTEq0g","Kimberly",5,3,0,"2013-07-23 16:39:10",0,0,0,2,0,0,0,0.000188943756623318,0.000188943756623318
"7617",277797,"bTg9iUT9jS-t0nHnWMjPTA","TJ",1.73,3,0,"2014-04-14 16:47:01",0,0,1,6,0,0,0,0.000224623492849844,0.000224623492849844
"7618",277816,"YmxFd0Z7gdX6cRLhT72KuQ","Dan",4.47,19,0,"2012-05-09 23:05:31",0,1,1,18,0,0,1,0.00174898538119529,0.00174898538119529
"7619",277830,"NcgpufQ9dKcUaofB5YKsug","Ashley",4.34,31,0,"2016-04-30 01:42:12",0,2,1,5,0,0,0,0.00279905970858414,0.00279905970858414
"7620",277848,"eEWXGa024EhqcXIXeNkTxw","monica",4.73,9,0,"2009-12-12 20:24:27",0,1,3,9,0,0,1,0.000856896405010898,0.000856896405010898
"7621",277949,"ARIf-zrHMpKeqbNfVEgI6g","Marco",5,5,0,"2016-06-16 07:24:54",0,0,0,2,0,0,0,0.000372536180240677,0.000372536180240677
"7622",278014,"Xvhq4HkxDcAA_NoWhMWmow","Lela",3,3,0,"2011-03-04 17:47:03",0,0,0,0,0,0,0,0.000183592423617359,0.000183592423617359
"7623",278147,"d2SQWbfU1MbrMafDpFSVRA","Rye",1,7,0,"2016-03-26 20:08:30",0,0,3,6,0,0,0,0.000641762480513783,0.000641762480513783
"7624",278287,"XtRbpG_Hex282XycBJVcaw","Alice",4.11,9,0,"2014-04-11 20:35:57",0,4,0,13,0,0,0,0.000782789262196649,0.000782789262196649
"7625",278290,"4rAScYdVRTUfRIdtWDfguQ","Aaron",1,3,0,"2012-07-13 00:46:22",0,1,2,14,0,0,0,0.000274414870885409,0.000274414870885409
